oligo	XR029	XR030	XR031	XR032	XR034	XR035	XR036	XR037	group
SIN3A@11413	0	0	0	0	6	316	2	1	test
SIN3A@11414	497	777	140	7	321	995	280	307	test
SIN3A@11415	459	1191	311	61	301	1429	767	505	test
SIN3A@11416	517	562	41	12	129	9	771	246	test
SIN3A@11417	2	370	12	4	80	1428	210	12	test
SIN3A@11418	4	19	57	10	0	182	116	1360	test
SIN3A@11419	18	29	139	6	72	870	171	337	test
SIN3A@11420	2	6	6	19	1	0	0	8	test
SIN3A@11421	571	545	244	6	36	361	429	412	test
SIN3A@11422	6	1	4	0	5	1	0	0	test
SIN3A@11423	963	1548	485	417	551	2427	1111	1564	test
SIN3A@11424	415	560	96	5	229	8	417	81	test
SIN3A@11425	0	1	0	0	0	0	3	0	test
SIN3A@11426	104	440	95	3	227	977	171	1055	test
SIN3A@11427	1768	1270	337	64	995	1592	460	1086	test
SIN3A@11428	0	2	4	40	2	316	2	6	test
SIN3A@11429	234	345	32	3	7	380	722	33	test
SIN3A@11430	83	30	5	0	319	8	2	241	test
SIN3A@11431	605	1390	289	262	776	136	344	83	test
SIN3A@11432	378	1128	87	45	47	411	11	129	test
SIN3A@11433	208	635	182	162	183	841	37	691	test
SIN3A@11434	9	413	12	15	596	646	595	157	test
SIN3A@11435	33	399	36	37	159	1264	6	180	test
SIN3A@11436	118	393	86	36	238	15	322	182	test
SIN3A@11437	4415	4580	2464	2574	3599	4299	1457	561	test
SIN3A@11438	4	359	255	13	297	431	5	17	test
SIN3A@11439	992	662	774	400	1676	819	264	118	test
SIN3A@11440	1382	596	279	293	1386	1425	1722	140	test
SIN3A@11441	18	495	6	23	350	376	0	2	test
SIN3A@11442	934	2854	146	65	520	1460	262	79	test
SIN3A@11443	222	300	186	37	11	1443	1098	121	test
SIN3A@11444	0	0	148	2	2	0	0	1	test
SIN3A@11445	308	1109	80	27	661	28	79	1037	test
SIN3A@11446	822	989	44	67	450	365	2	34	test
SIN3A@11447	3	308	9	22	133	873	240	17	test
SIN3A@11448	129	289	22	14	16	6	249	87	test
SIN3A@11449	1412	928	72	61	442	1037	4026	1447	test
SIN3A@11450	21	269	242	11	18	481	589	25	test
SIN3A@11451	306	230	140	41	462	1442	199	564	test
SIN3A@11452	95	15	4	0	578	21	0	22	test
SIN3A@11453	10	707	23	1	1162	17	0	208	test
SIN3A@11454	167	857	23	1	18	1624	602	857	test
SIN3A@11455	1034	803	467	401	723	653	308	778	test
SIN3A@11456	514	495	674	33	1771	2384	674	519	test
SIN3A@11457	256	29	3	0	7	216	103	44	test
SIN3A@11458	10	475	21	1	535	6	122	13	test
SIN3A@11459	1888	1018	888	688	1698	862	2773	202	test
SIN3A@11460	124	10	148	17	302	18	1	425	test
SIN3A@11461	3	0	0	1	1	3	1	9	test
SIN3A@11462	25	297	95	38	275	435	187	255	test
SIN3A@11463	1197	1418	341	408	395	1104	27	78	test
SIN3A@11464	281	28	12	0	571	731	15	1697	test
SIN3A@11465	627	754	166	81	710	917	17	37	test
SIN3A@11466	1851	1717	718	762	1235	857	859	257	test
SIN3A@11467	135	851	56	35	223	194	5	1229	test
SIN3A@11468	1	0	0	2	2	0	0	0	test
SIN3A@11469	3	963	46	23	68	476	4	20	test
SIN3A@11470	8	14	5	3	1	792	10	21	test
SIN3A@11471	2235	2155	1206	1138	1583	3300	548	127	test
SIN3A@11472	95	794	215	56	1243	718	1506	387	test
SIN3A@11473	405	86	117	59	140	14	4	159	test
SIN3A@11474	490	348	461	358	624	469	37	1838	test
SIN3A@11475	820	458	466	354	391	160	45	268	test
SIN3A@11476	1166	427	236	56	1118	2198	211	1047	test
SIN3A@11477	447	1482	123	7	485	216	62	41	test
SIN3A@11478	1636	2053	965	936	1085	1622	841	165	test
SIN3A@11479	3	309	15	3	280	4	402	71	test
SIN3A@11480	613	1624	220	78	671	1064	426	634	test
SIN3A@11481	19	701	20	6	815	42	1026	46	test
SIN3A@11482	315	733	126	40	413	1294	478	179	test
SIN3A@11483	114	532	82	1	0	0	0	47	test
SIN3A@11484	119	32	106	11	7	494	3	68	test
SIN3A@11485	716	2379	129	42	497	1050	1021	469	test
SIN3A@11486	2420	2811	769	817	1895	1740	97	593	test
SIN3A@11487	1138	1936	448	437	514	1145	956	774	test
SIN3A@11488	198	782	20	11	358	230	664	30	test
SIN3A@11489	246	654	102	29	39	91	5	134	test
SIN3A@11490	642	1130	117	32	571	692	271	55	test
SIN3A@11491	431	1114	101	8	2	6	245	418	test
SIN3A@11492	313	742	22	31	45	1109	490	902	test
SIN3A@11493	11	305	15	22	140	454	3	96	test
SIN3A@11494	1477	1226	332	56	124	2271	1352	729	test
SIN3A@11495	954	1331	791	657	1237	783	61	649	test
SIN3A@11496	127	1518	30	17	1426	1438	5	1	test
SIN3A@11497	600	546	94	10	100	696	10	16	test
SIN3A@11498	561	960	43	21	490	17	323	124	test
SIN3A@11499	287	282	77	0	11	164	631	38	test
SIN3A@11500	1447	1454	133	48	450	22	1642	1121	test
SIN3A@11501	522	1341	131	22	694	982	252	439	test
SIN3A@11502	869	1484	363	275	782	1208	1275	104	test
SIN3A@11503	379	767	24	29	387	1580	227	524	test
SIN3A@11504	380	764	35	21	29	14	560	1260	test
SIN3A@11505	193	309	31	57	104	814	272	146	test
SIN3A@11506	2954	4493	909	762	2757	3784	1241	1040	test
SIN3A@11507	201	25	13	2	1	4	154	28	test
SIN3A@11508	2045	1784	1466	1157	1905	2305	319	2166	test
SIN3A@11509	1426	1064	869	931	1172	831	89	129	test
SIN3A@11510	204	460	11	2	188	345	12	22	test
SIN3A@11511	5506	3866	1284	1285	4032	3332	3888	1075	test
SIN3A@11512	239	211	106	109	210	468	10	42	test
SIN3A@11513	1582	608	384	278	891	874	790	342	test
SIN3A@11514	1099	1737	550	639	1273	690	369	212	test
SIN3A@11515	513	639	133	20	248	1193	7	281	test
SIN3A@11516	1282	158	357	400	599	192	226	117	test
SIN3A@11517	1537	791	341	325	1119	271	206	38	test
SIN3A@11518	239	691	174	21	679	1812	574	2339	test
SIN3A@11519	1043	778	267	74	333	2634	541	427	test
SIN3A@11520	1627	682	332	359	699	1048	322	338	test
SIN3A@11521	564	888	42	28	504	30	81	403	test
SIN3A@11522	1522	252	687	929	1349	382	564	79	test
SIN3A@11523	950	2057	261	68	1011	1994	449	85	test
SIN3A@11524	1315	177	632	680	1203	795	79	2877	test
SIN3A@11525	53	316	16	8	427	417	542	529	test
SIN3A@11526	185	10	3	0	0	418	172	14	test
SIN3A@11527	143	293	20	10	10	6	3	519	test
SIN3A@11528	96	2	1	9	0	1455	685	448	test
SIN3A@11529	2388	2089	639	672	1105	1126	2138	926	test
SIN3A@11530	34	48	47	35	20	482	846	2004	test
SIN3A@11531	705	1333	179	31	449	475	191	83	test
SIN3A@11532	474	524	123	25	287	402	7	105	test
SIN3A@11533	655	297	89	35	784	1456	330	146	test
SIN3A@11534	1596	1568	206	107	545	1508	972	620	test
SIN3A@11535	1924	2105	716	780	1192	948	543	315	test
SIN3A@11536	1807	2127	1136	1200	2571	1203	930	1089	test
SIN3A@11537	1670	1028	1198	1078	1766	1251	1144	810	test
SIN3A@11538	363	597	17	6	349	2327	50	30	test
SIN3A@11539	3	362	16	19	277	436	752	204	test
SIN3A@11540	832	299	541	32	865	1531	318	303	test
SIN3A@11541	2776	3180	351	123	1119	3393	2926	2125	test
SIN3A@11542	3538	2893	1421	1027	3095	3281	609	2139	test
SIN3A@11543	537	547	94	15	172	362	3227	1004	test
SIN3A@11544	116	331	10	4	458	711	270	15	test
SIN3A@11545	1523	687	658	697	822	980	641	99	test
SIN3A@11546	1022	2274	381	67	1057	2276	2101	978	test
SIN3A@11547	372	333	71	13	87	1075	205	42	test
SIN3A@11548	8	596	16	2	56	159	1153	51	test
SIN3A@11549	566	850	449	352	346	596	774	600	test
SIN3A@11550	2	279	8	29	644	16	0	29	test
SIN3A@11551	715	517	351	419	336	130	31	185	test
SIN3A@11552	5	1	4	4	4	4	0	0	test
SIN3A@11553	19	8	26	11	183	6	38	1121	test
SIN3A@11554	192	40	25	15	31	709	5	345	test
SIN3A@11555	813	834	91	61	223	794	400	662	test
SIN3A@11556	1337	900	747	851	1915	1294	78	212	test
SIN3A@11557	273	16	3	0	0	0	0	8	test
SIN3A@11558	302	552	22	2	246	8	0	7	test
SIN3A@11559	5	0	1	0	102	6	214	9	test
SIN3A@11560	358	60	29	33	413	29	3	336	test
SIN3A@11561	219	664	259	28	1452	851	128	1758	test
SIN3A@11562	0	0	0	0	400	256	555	18	test
SIN3A@11563	125	241	25	39	392	1226	166	40	test
SIN3A@11564	9	673	5	0	2	466	383	266	test
SIN3A@11565	18	17	320	2	5	1357	23	179	test
SIN3A@11566	1277	1710	1108	897	1256	2290	523	452	test
SIN3A@11567	3	0	0	0	0	2	0	0	test
SIN3A@11568	40	527	321	50	386	2028	1392	87	test
SIN3A@11569	899	1778	226	32	834	1463	579	754	test
SIN3A@11570	1583	856	414	419	1274	974	212	171	test
SIN3A@11571	451	603	617	392	405	195	256	157	test
SIN3A@11572	113	672	24	32	7	948	217	17	test
SIN3A@11573	378	801	419	389	447	154	38	16	test
SIN3A@11574	1064	202	715	735	875	821	368	46	test
SIN3A@11575	327	516	157	35	206	1733	243	170	test
SIN3A@11576	287	1006	33	6	531	898	1299	487	test
SIN3A@11577	1307	444	396	414	1246	943	57	1243	test
SIN3A@11578	443	772	261	55	912	1023	164	198	test
SIN3A@11579	1367	1672	1323	1216	1388	1405	598	2000	test
SIN3A@11580	255	319	78	6	277	360	121	44	test
SIN3A@11581	345	539	22	20	4	6	147	14	test
SIN3A@11582	1560	964	725	637	1611	654	323	211	test
SIN3A@11583	373	924	451	30	325	449	14	171	test
SIN3A@11584	76	12	1	8	0	367	103	5	test
SIN3A@11585	1244	199	599	634	1695	1387	400	315	test
SIN3A@11586	0	2	0	1	318	13	3	5	test
SIN3A@11587	5	1	1	0	4	5	0	0	test
SIN3A@11588	9	531	27	27	510	1545	27	105	test
SIN3A@11589	1561	1306	811	947	1718	426	455	1381	test
SIN3A@11590	574	1517	47	41	313	1774	176	471	test
SIN3A@11591	214	26	606	15	28	17	831	64	test
SIN3A@11592	773	640	248	25	159	359	650	228	test
SIN3A@11593	130	1188	47	30	44	371	3	16	test
SIN3A@11594	658	1484	556	389	1001	1111	813	73	test
SIN3A@11595	0	0	0	9	611	458	15	2	test
SIN3A@11596	420	111	22	9	205	392	152	36	test
SIN3A@11597	357	779	349	347	318	125	481	322	test
SIN3A@11598	168	28	12	6	248	3	446	38	test
SIN3A@11599	1984	1146	769	819	1123	883	326	370	test
SIN3A@11600	314	1237	41	14	507	487	200	698	test
SIN3A@11601	188	1135	95	55	1000	1298	90	224	test
SIN3A@11602	598	2121	160	53	776	556	430	358	test
SIN3A@11603	272	251	3	5	514	7	2	10	test
SIN3A@11604	169	98	46	45	102	20	6	422	test
SIN3A@11605	40	1	0	0	411	693	2	237	test
SIN3A@11606	270	433	19	0	10	657	191	14	test
SIN3A@11607	864	1154	20	29	197	6	252	21	test
SIN3A@11608	1278	127	21	4	734	717	213	774	test
SIN3A@11609	2817	1630	2006	1587	3221	2238	460	206	test
SIN3A@11610	35	304	26	20	46	1043	421	151	test
SIN3A@11611	342	184	77	1	1	7	1432	92	test
SIN3A@11612	440	1010	45	6	269	405	0	677	test
SIN3A@11613	1127	1503	198	84	924	624	347	402	test
SIN3A@11614	290	42	66	13	10	427	6	50	test
SIN3A@11615	1037	1450	440	391	612	1857	348	341	test
SIN3A@11616	263	688	45	23	0	853	557	822	test
SIN3A@11617	3	5	2	0	2	5	0	0	test
SIN3A@11618	955	1505	471	34	98	472	442	119	test
SIN3A@11619	1759	1970	1323	1321	2093	1522	229	351	test
SIN3A@11620	215	740	25	9	140	467	7	435	test
SIN3A@11621	278	909	20	8	38	595	15	12	test
SIN3A@11622	1149	1020	761	864	1080	819	100	350	test
SIN3A@11623	0	0	2	2	342	745	150	2	test
SIN3A@11624	1147	724	37	14	924	835	15	319	test
SIN3A@11625	0	0	2	7	2	0	207	7	test
SIN3A@11626	1052	1257	119	38	21	1130	170	905	test
SIN3A@11627	266	293	26	0	289	1236	18	27	test
SIN3A@11628	1003	642	639	825	939	357	68	61	test
SIN3A@11629	1176	180	827	833	1577	1113	329	697	test
SIN3A@11630	300	314	28	21	538	979	892	408	test
SIN3A@11631	576	370	270	254	254	1695	493	240	test
SIN3A@11632	969	988	265	32	942	1292	722	432	test
SIN3A@11633	114	243	6	7	141	420	401	952	test
SIN3A@11634	1094	1258	491	469	957	492	462	601	test
SIN3A@11635	0	0	0	0	0	0	0	0	test
SIN3A@11636	202	909	22	2	72	3	268	1299	test
SIN3A@11637	1772	1141	711	637	1320	1045	212	1140	test
SIN3A@11638	304	607	29	17	86	1630	209	355	test
SIN3A@11639	708	514	78	31	189	3	230	539	test
SIN3A@11640	948	444	584	725	1114	357	60	78	test
SIN3A@11641	1297	732	661	681	1699	2542	232	791	test
SIN3A@11642	347	186	92	32	640	1323	525	1761	test
SIN3A@11643	156	90	76	30	135	435	1074	1113	test
SIN3A@11644	103	268	0	0	304	410	2	112	test
SIN3A@11645	708	545	291	293	1007	1668	265	84	test
SIN3A@11646	663	920	467	293	241	339	29	293	test
SIN3A@11647	0	0	0	0	0	1	0	1	test
SIN3A@11648	0	1	0	0	0	0	0	0	test
SIN3A@11649	2920	2055	1392	1478	2061	3420	129	469	test
SIN3A@11650	329	306	56	14	224	893	232	536	test
SIN3A@11651	612	924	53	47	654	1849	706	77	test
SIN3A@11652	1282	2525	737	679	1399	256	52	50	test
SIN3A@11653	3	239	10	1	75	367	917	3262	test
SIN3A@11654	138	584	105	10	346	775	30	522	test
SIN3A@11655	2728	2137	1320	1270	1852	574	655	897	test
SIN3A@11656	1130	224	119	82	152	581	450	501	test
SIN3A@11657	698	823	19	15	57	604	234	85	test
SIN3A@11658	746	875	77	4	184	9	0	143	test
SIN3A@11659	9	516	79	12	1539	998	204	1240	test
SIN3A@11660	35	848	146	42	303	960	209	133	test
SIN3A@11661	0	0	0	0	255	527	938	36	test
SIN3A@11662	7	787	75	4	339	248	464	21	test
SIN3A@11663	454	68	113	21	105	428	398	52	test
SIN3A@11664	194	86	29	29	21	1017	9	178	test
SIN3A@11665	2501	2306	691	462	2018	1934	241	94	test
SIN3A@11666	3	598	154	24	96	178	5	2	test
SIN3A@11667	929	601	133	13	1411	2055	433	74	test
SIN3A@11668	1735	960	48	21	718	1141	8	55	test
SIN3A@11669	350	816	230	18	396	817	616	245	test
SIN3A@11670	4	980	25	9	295	3	92	674	test
SIN3A@11671	1448	1143	907	867	1182	3012	627	824	test
SIN3A@11672	878	609	644	407	329	1072	48	243	test
SIN3A@11673	994	970	131	50	289	509	1	277	test
SIN3A@11674	898	378	114	53	440	929	14	152	test
SIN3A@11675	1499	1866	685	641	793	978	3137	1100	test
SIN3A@11676	1006	720	50	18	291	1687	225	943	test
SIN3A@11677	457	296	182	169	150	84	231	47	test
SIN3A@11678	119	1922	102	9	209	2070	206	481	test
SIN3A@11679	221	167	81	44	2	2	677	64	test
SIN3A@11680	969	407	628	687	1053	1204	913	319	test
SIN3A@11681	1207	241	372	117	560	74	563	43	test
SIN3A@11682	0	0	0	0	94	415	1	183	test
SIN3A@11683	857	478	34	9	62	216	11	529	test
SIN3A@11684	287	576	115	70	304	12	1869	1743	test
SIN3A@11685	530	902	309	309	654	1414	850	60	test
SIN3A@11686	1538	300	104	37	200	437	11	609	test
SIN3A@11687	1222	846	113	41	534	31	5	460	test
SIN3A@11688	3	349	3	5	1	411	0	293	test
SIN3A@11689	932	2710	173	74	236	1345	837	410	test
SIN3A@11690	1057	1371	103	55	876	2607	759	1914	test
SIN3A@11691	1151	1255	150	32	370	1170	645	610	test
SIN3A@11692	236	673	69	14	236	907	120	409	test
SIN3A@11693	2997	2515	1364	1627	2508	3564	2711	582	test
SIN3A@11694	1852	2330	734	405	903	657	5324	1377	test
SIN3A@11695	437	670	20	14	761	238	0	70	test
SIN3A@11696	4	1	1	0	0	4	0	0	test
SIN3A@11697	1033	1297	799	805	931	954	260	297	test
SIN3A@11698	486	598	139	29	17	16	198	36	test
SIN3A@11699	209	144	72	2	805	459	230	63	test
SIN3A@11700	214	813	211	15	1108	1909	267	454	test
SIN3A@11701	547	1442	260	185	355	439	392	94	test
SIN3A@11702	212	303	12	20	261	1303	15	12	test
SIN3A@11703	1234	2276	190	79	387	701	1397	829	test
SIN3A@11704	696	802	19	51	670	1147	2024	306	test
SIN3A@11705	1825	1081	730	760	1389	1311	723	191	test
SIN3A@11706	1769	1088	561	401	1164	1113	391	77	test
SIN3A@11707	7	607	360	49	574	388	4	36	test
SIN3A@11708	41	503	136	24	311	711	8	55	test
SIN3A@11709	777	1780	129	76	496	1082	253	414	test
SIN3A@11710	567	58	12	33	749	20	613	58	test
SIN3A@11711	558	1433	332	62	484	1542	156	1655	test
SIN3A@11712	441	121	287	36	395	1047	144	26	test
SIN3A@11713	181	65	27	24	10	332	301	145	test
SIN3A@11714	10	318	58	19	122	381	2	69	test
SIN3A@11715	523	1077	191	53	128	1890	614	60	test
SIN3A@11716	1	312	27	13	1	683	9	412	test
SIN3A@11717	1441	1709	938	788	2040	2833	722	153	test
SIN3A@11718	434	787	285	68	8	433	9	39	test
SIN3A@11719	8	21	74	24	9	344	216	1905	test
SIN3A@11720	1218	215	854	895	1194	486	95	71	test
SIN3A@11721	5	267	63	1	0	0	0	0	test
SIN3A@11722	1090	464	782	899	1270	800	54	168	test
SIN3A@11723	786	694	669	341	395	1115	297	1053	test
SIN3A@11724	2248	1328	1611	1783	2237	1697	411	1024	test
SIN3A@11725	197	1070	300	40	183	1332	472	653	test
SIN3A@11726	559	628	366	340	308	397	442	544	test
SIN3A@11727	617	585	40	54	684	959	203	60	test
SIN3A@11728	1523	3917	207	138	814	1238	2822	812	test
SIN3A@11729	448	1092	64	46	703	373	4	440	test
SIN3A@11730	370	636	99	10	285	13	70	437	test
SIN3A@11731	480	1135	108	17	754	346	1397	1002	test
SIN3A@11732	110	492	16	26	594	1221	12	645	test
SIN3A@11733	1168	1114	838	764	1364	1554	1159	856	test
SIN3A@11734	0	161	2	0	10	806	8	4	test
SIN3A@11735	2238	2232	677	586	885	1743	245	232	test
SIN3A@11736	288	995	94	5	319	629	244	710	test
SIN3A@11737	181	305	13	0	3	1617	74	175	test
SIN3A@11738	1194	1765	404	342	974	1232	412	1295	test
SIN3A@11739	65	728	11	6	1	0	0	94	test
SIN3A@11740	273	864	137	99	649	1628	660	112	test
SIN3A@11741	610	969	77	12	239	801	688	47	test
SIN3A@11742	50	278	205	25	402	495	683	529	test
SIN3A@11743	7	489	20	4	135	1422	602	55	test
SIN3A@11744	2249	870	1069	1225	1558	833	108	1832	test
SIN3A@11745	180	888	20	16	161	786	6277	1307	test
SIN3A@11746	4262	5035	1461	1563	1846	3100	911	643	test
SIN3A@11747	1024	1557	40	13	17	1562	0	194	test
SIN3A@11748	220	32	23	44	594	30	1	124	test
SIN3A@11749	412	302	12	0	574	391	1	61	test
SIN3A@11750	0	225	63	54	1444	960	268	37	test
SIN3A@11751	47	464	118	30	31	16	3	127	test
SIN3A@11752	547	664	205	45	316	515	702	217	test
SIN3A@11753	903	807	67	25	674	481	295	516	test
SIN3A@11754	251	41	4	3	3	245	0	15	test
SIN3A@11755	1078	420	380	231	439	1266	48	298	test
SIN3A@11756	2598	957	1081	832	2098	765	181	847	test
SIN3A@11757	2808	1965	823	805	1772	3391	800	418	test
SIN3A@11758	197	856	464	265	558	738	591	155	test
SIN3A@11759	316	263	71	52	7	1512	1368	1239	test
SIN3A@11760	944	1789	633	567	1209	1004	350	3751	test
SIN3A@11761	359	1443	223	79	279	1459	23	688	test
SIN3A@11762	7	829	12	10	275	714	214	6	test
SIN3A@11763	424	1190	71	21	550	2309	403	330	test
SIN3A@11764	386	933	41	30	88	603	14	1	test
SIN3A@11765	106	547	124	9	357	605	345	29	test
SIN3A@11766	0	5	0	0	0	0	0	1	test
SIN3A@11767	288	348	6	0	435	20	0	0	test
SIN3A@11768	648	948	76	67	956	1322	1625	1090	test
SIN3A@11769	709	2654	427	77	1223	2468	455	1064	test
SIN3A@11770	1277	869	191	87	77	303	1290	801	test
SIN3A@11771	1489	576	640	771	1242	1218	287	228	test
SIN3A@11772	492	565	109	20	447	503	427	385	test
SIN3A@11773	885	389	491	646	1219	1058	60	48	test
SIN3A@11774	243	30	3	2	1	258	167	366	test
SIN3A@11775	67	66	15	69	291	13	3	337	test
SIN3A@11776	2454	3837	1458	288	927	1068	1371	124	test
SIN3A@11777	3	0	0	0	3	2	1	0	test
SIN3A@11778	670	3428	90	63	627	2480	7	14	test
SIN3A@11779	271	773	108	40	364	1799	350	18	test
SIN3A@11780	191	30	66	9	80	596	565	468	test
SIN3A@11781	1882	1996	1186	938	1258	1543	831	286	test
SIN3A@11782	0	0	66	4	219	4	174	2	test
SIN3A@11783	390	325	87	2	108	725	417	432	test
SIN3A@11784	140	377	83	25	221	631	110	198	test
SIN3A@11785	2215	2021	875	900	1249	1004	1403	2509	test
SIN3A@11786	2068	1327	826	870	1727	2969	1324	777	test
SIN3A@11787	838	2522	74	61	453	814	258	584	test
SIN3A@11788	52	583	53	27	325	797	18	231	test
SIN3A@11789	305	319	28	6	580	27	4	192	test
SIN3A@11790	243	671	162	193	851	469	732	93	test
SIN3A@11791	463	867	23	37	953	1041	111	475	test
SIN3A@11792	336	604	104	21	104	21	231	150	test
SIN3A@11793	579	737	306	367	747	163	33	75	test
SIN3A@11794	518	548	328	325	717	1207	417	1766	test
SIN3A@11795	1045	90	73	7	364	13	1	215	test
SIN3A@11796	1134	2849	557	390	483	1263	371	1119	test
SIN3A@11797	2	4	1	0	8	1	4	1	test
SIN3A@11798	203	364	136	79	178	710	1000	1388	test
SIN3A@11799	606	681	150	80	133	13	116	47	test
SIN3A@11800	138	179	14	4	230	11	427	2273	test
SIN3A@11801	333	618	346	347	341	566	412	263	test
SIN3A@11802	869	448	561	599	987	283	56	98	test
SIN3A@11803	1081	160	601	692	883	709	172	98	test
SIN3A@11804	136	7	42	1	1	884	476	242	test
SIN3A@11805	0	282	11	1	77	0	0	201	test
SIN3A@11806	30	51	27	10	26	194	172	350	test
SIN3A@11807	317	405	173	45	804	218	465	165	test
SIN3A@11808	0	518	16	0	171	6	625	191	test
SIN3A@11809	489	633	5	15	4	1148	1171	67	test
SIN3A@11810	269	516	12	11	342	17	195	1934	test
SIN3A@11811	0	0	0	0	1	0	1	0	test
SIN3A@11812	6	233	0	2	81	1	206	204	test
SIN3A@11813	361	336	245	4	8	2	141	751	test
SIN3A@11814	870	1227	188	33	85	439	3291	379	test
SIN3A@11815	275	1479	97	42	853	617	594	263	test
SIN3A@11816	411	1003	19	8	6	888	193	580	test
SIN3A@11817	299	493	276	326	688	793	265	1810	test
SIN3A@11818	1384	939	729	799	878	3708	1552	1578	test
SIN3A@11819	2	336	4	1	165	7	0	17	test
SIN3A@11820	210	462	139	6	337	602	10	542	test
SIN3A@11821	2758	704	1226	1125	2128	1359	927	733	test
SIN3A@11822	1421	1513	863	961	1183	1291	734	115	test
SIN3A@11823	261	284	9	0	143	21	0	2	test
SIN3A@11824	495	1289	58	57	430	900	134	1217	test
SIN3A@11825	18	53	15	19	90	44	100	99	test
SIN3A@11826	619	812	83	10	608	1362	226	27	test
SIN3A@11827	38	570	33	18	602	189	860	1677	test
SIN3A@11828	136	1312	113	37	682	9	0	64	test
SIN3A@11829	0	84	4	0	216	571	143	764	test
SIN3A@11830	116	443	25	17	69	447	12	463	test
SIN3A@11831	262	648	25	32	640	448	1337	279	test
SIN3A@11832	605	638	124	140	167	37	109	78	test
SIN3A@11833	308	37	62	1	423	814	15	692	test
SIN3A@11834	440	1048	96	25	67	683	451	73	test
SIN3A@11835	4	902	19	16	130	524	195	1221	test
SIN3A@11836	1469	1314	543	389	1828	3103	276	1253	test
SIN3A@11837	445	359	13	11	2	3	1	52	test
SIN3A@11838	2472	1712	1265	1211	2482	1928	904	2324	test
SIN3A@11839	140	546	34	19	4	3	3	67	test
SIN3A@11840	272	205	13	20	422	412	0	49	test
SIN3A@11841	1100	858	497	382	1086	446	1208	807	test
SIN3A@11842	10	521	1	0	19	78	0	244	test
SIN3A@11843	75	277	68	33	427	27	218	120	test
SIN3A@11844	343	611	199	154	167	300	654	2285	test
SIN3A@11845	50	7	111	30	84	487	255	1121	test
SIN3A@11846	894	2415	172	67	1084	2728	241	37	test
SIN3A@11847	531	823	147	41	438	462	191	63	test
SIN3A@11848	421	388	21	11	50	206	304	39	test
SIN3A@11849	233	242	12	16	346	209	5	5	test
SIN3A@11850	893	458	184	174	150	436	336	421	test
SIN3A@11851	838	2109	253	41	894	1781	1033	178	test
SIN3A@11852	93	174	11	23	462	239	227	40	test
SIN3A@11853	243	436	5	21	72	1	191	5	test
SIN3A@11854	75	8	2	0	42	326	0	5	test
SIN3A@11855	1	1	1	0	0	1	0	0	test
SIN3A@11856	72	212	99	36	486	1026	8	125	test
SIN3A@11857	1515	269	841	880	1344	446	294	457	test
SIN3A@11858	620	1744	214	27	883	2041	308	532	test
SIN3A@11859	2063	2279	874	728	1080	2007	1188	1499	test
SIN3A@11860	1	519	13	32	268	911	873	662	test
SIN3A@11861	132	282	135	7	0	2	5	308	test
SIN3A@11862	339	583	116	35	153	230	311	493	test
SIN3A@11863	61	10	0	1	0	723	218	50	test
SIN3A@11864	675	50	64	22	960	433	665	671	test
SIN3A@11865	957	694	961	770	2233	1429	80	50	test
SIN3A@11866	478	308	371	362	1455	646	29	56	test
SIN3A@11867	249	294	26	82	78	466	730	650	test
SIN3A@11868	1738	913	820	731	976	284	55	141	test
SIN3A@11869	760	377	69	6	594	1015	160	797	test
SIN3A@11870	126	5	46	68	254	1104	253	26	test
SIN3A@11871	582	51	105	28	6	216	1	26	test
SIN3A@11872	212	292	158	39	272	20	4	783	test
SIN3A@11873	428	690	99	18	210	1610	24	8	test
SIN3A@11874	188	29	1	1	16	297	227	16	test
SIN3A@11875	2686	2027	803	771	2282	1621	1101	1014	test
SIN3A@11876	0	3	2	0	0	4	406	21	test
SIN3A@11877	1	0	1	0	0	0	0	2	test
SIN3A@11878	1321	397	875	840	1089	391	277	295	test
SIN3A@11879	2629	2779	1469	1558	2760	3774	1143	466	test
SIN3A@11880	1044	180	618	863	1527	800	263	69	test
SIN3A@11881	969	423	622	772	1751	385	59	130	test
SIN3A@11882	507	133	30	14	640	744	1143	497	test
SIN3A@11883	2	8	1	0	1	3	0	5	test
SIN3A@11884	2273	783	919	931	1914	1786	523	460	test
SIN3A@11885	2	96	163	33	1281	1514	1640	358	test
SIN3A@11886	1975	2596	315	62	1000	2082	1743	1995	test
SIN3A@11887	0	0	0	0	0	1	0	0	test
SIN3A@11888	33	359	9	7	0	336	604	42	test
SIN3A@11889	3	617	21	20	326	384	10	34	test
SIN3A@11890	1424	958	728	537	627	2588	587	555	test
SIN3A@11891	332	2147	55	36	1131	364	12	294	test
