oligo	XR043	XR044	XR045	XR046	XR050	XR051	XR052	XR054	group
SIN3A@10755	659	845	67	480	496	174	141	276	test
SIN3A@10756	113	76	37	18	771	268	160	360	test
SIN3A@10757	450	257	87	44	412	167	185	363	test
SIN3A@10758	0	1	0	0	1	1	0	1	test
SIN3A@10759	734	225	72	634	764	346	396	397	test
SIN3A@10760	2288	1263	309	733	489	215	334	197	test
SIN3A@10761	445	261	867	471	529	248	405	315	test
SIN3A@10762	458	524	50	280	333	88	72	104	test
SIN3A@10763	391	216	924	550	959	272	582	299	test
SIN3A@10764	322	317	11	73	1462	657	685	673	test
SIN3A@10765	727	716	1756	1286	419	99	1703	509	test
SIN3A@10766	210	354	11	254	137	216	76	77	test
SIN3A@10767	124	22	0	0	367	188	395	129	test
SIN3A@10768	110	0	0	286	422	209	391	640	test
SIN3A@10769	81	63	0	11	887	201	257	1097	test
SIN3A@10770	203	88	91	43	125	55	63	116	test
SIN3A@10771	136	337	16	115	106	39	0	0	test
SIN3A@10772	42	186	0	36	578	306	150	267	test
SIN3A@10773	586	194	530	332	631	439	942	325	test
SIN3A@10774	1353	1846	114	1110	480	434	379	344	test
SIN3A@10775	526	755	32	453	462	202	176	257	test
SIN3A@10776	513	502	1100	826	175	104	64	90	test
SIN3A@10777	3007	2928	6727	4692	1934	1092	1868	1622	test
SIN3A@10778	2	1	10	7	1	3	2	1	test
SIN3A@10779	181	43	0	0	375	267	111	242	test
SIN3A@10780	530	266	1205	671	488	224	190	371	test
SIN3A@10781	1028	1224	1068	1361	577	295	618	241	test
SIN3A@10782	683	752	1219	994	797	389	1306	742	test
SIN3A@10783	49	43	0	0	0	5	1	0	test
SIN3A@10784	166	4	43	28	272	96	40	100	test
SIN3A@10785	174	54	8	0	346	93	230	84	test
SIN3A@10786	346	143	119	33	1542	155	376	204	test
SIN3A@10787	246	118	0	97	563	260	203	288	test
SIN3A@10788	35	21	0	0	0	0	0	0	test
SIN3A@10789	218	249	2	0	659	236	1361	312	test
SIN3A@10790	33	20	0	2	227	114	50	130	test
SIN3A@10791	0	51	10	0	135	74	1	118	test
SIN3A@10792	173	168	906	572	427	204	0	98	test
SIN3A@10793	850	648	991	942	764	332	468	1052	test
SIN3A@10794	39	30	1	0	470	166	166	369	test
SIN3A@10795	278	387	16	272	258	94	104	108	test
SIN3A@10796	384	370	15	310	463	251	173	304	test
SIN3A@10797	281	487	16	307	153	110	3	3	test
SIN3A@10798	272	452	149	268	174	96	312	157	test
SIN3A@10799	207	219	5	0	182	77	33	95	test
SIN3A@10800	831	844	40	437	354	196	321	198	test
SIN3A@10801	4108	284	849	486	25	21	0	0	test
SIN3A@10802	464	643	609	605	928	308	1014	3571	test
SIN3A@10803	58	51	12	1	29	32	3	3	test
SIN3A@10804	251	286	16	163	1868	894	1625	1648	test
SIN3A@10805	295	463	14	306	46	62	7	119	test
SIN3A@10806	62	39	0	0	87	11	0	0	test
SIN3A@10807	796	719	2097	1510	381	239	493	244	test
SIN3A@10808	40	10	3	0	302	101	72	184	test
SIN3A@10809	92	101	945	596	152	167	1	44	test
SIN3A@10810	139	69	0	0	262	165	414	161	test
SIN3A@10811	655	611	1057	966	240	120	196	203	test
SIN3A@10812	207	239	7	123	221	47	0	1	test
SIN3A@10813	314	496	17	241	16	32	6	6	test
SIN3A@10814	25	10	0	43	68	56	0	2	test
SIN3A@10815	55	17	40	46	194	94	61	113	test
SIN3A@10816	254	408	10	232	191	61	374	67	test
SIN3A@10817	105	82	1	0	558	320	407	324	test
SIN3A@10818	141	20	0	0	81	50	288	40	test
SIN3A@10819	287	212	1346	788	35	12	0	0	test
SIN3A@10820	190	244	962	467	580	273	166	295	test
SIN3A@10821	629	490	87	215	747	367	1150	705	test
SIN3A@10822	854	621	628	593	573	184	68	155	test
SIN3A@10823	233	172	1666	835	919	406	309	474	test
SIN3A@10824	0	0	0	0	1	0	0	0	test
SIN3A@10825	50	72	463	236	579	242	132	333	test
SIN3A@10826	0	0	0	0	370	199	432	433	test
SIN3A@10827	505	482	170	362	100	47	3	4	test
SIN3A@10828	35	30	0	3	0	2	0	0	test
SIN3A@10829	382	399	15	202	33	70	0	44	test
SIN3A@10830	510	385	19	272	221	104	94	107	test
SIN3A@10831	415	625	34	228	668	352	164	226	test
SIN3A@10832	617	669	71	447	426	214	178	183	test
SIN3A@10833	146	134	15	100	1582	539	403	657	test
SIN3A@10834	286	147	87	30	826	352	1372	2027	test
SIN3A@10835	0	43	0	0	279	146	160	236	test
SIN3A@10836	36	64	0	63	0	8	0	0	test
SIN3A@10837	274	109	816	632	368	196	840	285	test
SIN3A@10838	477	414	1108	766	961	420	549	469	test
SIN3A@10839	381	132	79	141	203	182	1	4	test
SIN3A@10840	33	55	0	0	0	6	14	7	test
SIN3A@10841	675	754	1720	1177	576	178	290	286	test
SIN3A@10842	373	180	0	551	502	182	82	259	test
SIN3A@10843	352	216	4	11	296	123	48	117	test
SIN3A@10844	37	16	78	0	269	79	70	172	test
SIN3A@10845	0	0	5	0	287	171	357	243	test
SIN3A@10846	635	541	161	349	346	179	176	194	test
SIN3A@10847	1023	822	1029	910	1166	519	356	800	test
SIN3A@10848	367	287	70	204	313	114	646	161	test
SIN3A@10849	77	93	0	0	748	302	468	509	test
SIN3A@10850	79	29	3	0	0	6	3	4	test
SIN3A@10851	457	699	15	471	251	155	427	303	test
SIN3A@10852	331	114	518	482	968	345	1355	463	test
SIN3A@10853	342	236	1267	718	670	282	837	469	test
SIN3A@10854	120	35	0	0	757	360	140	296	test
SIN3A@10855	80	38	0	1	1	6	1	1	test
SIN3A@10856	57	28	0	0	0	7	0	0	test
SIN3A@10857	0	0	0	0	56	11	0	0	test
SIN3A@10858	303	70	135	1	577	239	210	733	test
SIN3A@10859	340	192	1042	930	489	181	362	191	test
SIN3A@10860	225	184	392	264	705	316	199	385	test
SIN3A@10861	364	512	2912	1621	448	227	145	434	test
SIN3A@10862	267	121	58	32	466	248	628	916	test
SIN3A@10863	456	522	1946	1394	457	204	397	285	test
SIN3A@10864	158	54	0	1	455	140	444	284	test
SIN3A@10865	437	407	1165	682	1594	616	1341	935	test
SIN3A@10866	190	102	0	1	278	187	173	231	test
SIN3A@10867	656	774	2246	1434	95	108	0	0	test
SIN3A@10868	131	70	0	0	94	39	291	212	test
SIN3A@10869	312	253	73	200	465	157	93	239	test
SIN3A@10870	15	11	0	0	21	12	0	228	test
SIN3A@10871	250	148	42	56	177	110	460	290	test
SIN3A@10872	926	949	2886	1711	850	317	169	372	test
SIN3A@10873	357	417	1017	1326	306	137	82	112	test
SIN3A@10874	229	150	0	0	95	128	264	299	test
SIN3A@10875	137	75	0	0	82	40	1	2	test
SIN3A@10876	347	564	16	230	538	222	122	261	test
SIN3A@10877	0	10	0	0	140	64	164	63	test
SIN3A@10878	2	2	0	0	0	0	0	0	test
SIN3A@10879	223	89	35	22	639	317	485	371	test
SIN3A@10880	212	289	12	121	118	49	49	120	test
SIN3A@10881	0	11	17	0	1	0	1	3	test
SIN3A@10882	120	94	0	0	254	151	554	262	test
SIN3A@10883	100	145	931	509	160	134	302	60	test
SIN3A@10884	155	70	0	0	556	181	104	269	test
SIN3A@10885	318	427	2167	1286	961	480	1323	824	test
SIN3A@10886	98	4	0	0	46	51	46	0	test
SIN3A@10887	334	141	10	29	455	274	117	467	test
SIN3A@10888	96	70	0	347	347	167	364	199	test
SIN3A@10889	905	1036	1837	1452	782	507	738	573	test
SIN3A@10890	26	35	0	0	16	15	2	5	test
SIN3A@10891	63	38	0	66	91	58	63	98	test
SIN3A@10892	590	800	2760	2073	434	350	180	385	test
SIN3A@10893	617	409	24	241	33	15	266	5	test
SIN3A@10894	43	0	0	20	0	0	0	1	test
SIN3A@10895	500	476	596	1860	644	202	633	197	test
SIN3A@10896	1	2	7	5	1	0	0	0	test
SIN3A@10897	25	24	0	0	117	84	328	84	test
SIN3A@10898	794	877	176	555	573	181	149	523	test
SIN3A@10899	0	0	0	0	328	120	213	238	test
SIN3A@10900	710	588	894	712	193	61	109	0	test
SIN3A@10901	213	322	10	203	507	294	543	446	test
SIN3A@10902	131	75	0	19	533	186	156	309	test
SIN3A@10903	469	265	2027	1343	208	83	301	129	test
SIN3A@10904	1312	1213	106	679	1273	533	935	694	test
SIN3A@10905	23	43	0	0	300	55	254	503	test
SIN3A@10906	0	36	0	51	425	196	454	229	test
SIN3A@10907	0	0	0	0	0	11	3	0	test
SIN3A@10908	595	651	21	403	398	270	229	263	test
SIN3A@10909	1050	499	2270	1310	1926	632	621	1082	test
SIN3A@10910	0	22	2	0	157	45	29	72	test
SIN3A@10911	285	125	61	35	288	198	126	291	test
SIN3A@10912	110	61	0	0	380	104	184	1	test
SIN3A@10913	636	184	108	38	121	56	2	0	test
SIN3A@10914	270	274	5	100	183	105	60	160	test
SIN3A@10915	341	453	540	535	251	192	64	198	test
SIN3A@10916	554	531	1032	778	520	158	308	118	test
SIN3A@10917	89	76	5	1	76	34	7	3	test
SIN3A@10918	499	536	2258	1449	296	142	49	128	test
SIN3A@10919	286	436	8	210	39	22	0	0	test
SIN3A@10920	2	0	1	1	1	0	1	0	test
SIN3A@10921	629	720	25	514	733	310	645	697	test
SIN3A@10922	314	121	70	42	631	329	148	502	test
SIN3A@10923	0	0	0	0	0	0	0	1	test
SIN3A@10924	320	365	13	280	207	138	68	129	test
SIN3A@10925	423	274	1514	799	334	138	194	279	test
SIN3A@10926	186	51	70	46	250	91	2	106	test
SIN3A@10927	203	169	693	382	29	9	195	0	test
SIN3A@10928	412	219	1230	651	128	107	464	67	test
SIN3A@10929	280	355	82	156	104	21	3	128	test
SIN3A@10930	95	0	0	0	184	49	135	129	test
SIN3A@10931	536	537	893	760	668	288	1008	643	test
SIN3A@10932	176	80	0	38	647	216	371	895	test
SIN3A@10933	12	58	0	255	41	45	0	229	test
SIN3A@10934	92	16	0	0	12	8	4	2	test
SIN3A@10935	151	164	0	1	426	154	517	307	test
SIN3A@10936	59	0	37	0	270	114	191	223	test
SIN3A@10937	45	67	0	0	421	151	406	456	test
SIN3A@10938	824	645	1284	836	1067	473	1056	1028	test
SIN3A@10939	425	394	13	169	153	77	35	117	test
SIN3A@10940	826	737	1019	793	412	223	125	295	test
SIN3A@10941	0	41	0	0	29	21	292	45	test
SIN3A@10942	244	0	3	44	218	110	0	204	test
SIN3A@10943	108	77	32	23	178	84	62	151	test
SIN3A@10944	181	92	1101	603	313	184	0	95	test
SIN3A@10945	214	88	0	0	540	300	569	398	test
SIN3A@10946	90	82	2	1042	189	84	372	281	test
SIN3A@10947	552	514	1327	957	571	227	139	398	test
SIN3A@10948	98	67	0	56	163	102	3	0	test
SIN3A@10949	52	43	0	0	312	220	825	201	test
SIN3A@10950	346	371	16	234	125	113	70	267	test
SIN3A@10951	21	13	0	0	0	3	1	0	test
SIN3A@10952	787	553	191	368	280	200	119	285	test
SIN3A@10953	245	191	886	1169	491	293	162	370	test
SIN3A@10954	26	0	0	0	13	10	0	0	test
SIN3A@10955	468	454	87	254	334	138	81	118	test
SIN3A@10956	535	687	33	430	437	178	341	131	test
SIN3A@10957	889	696	1128	839	579	223	76	496	test
SIN3A@10958	67	0	0	0	173	86	0	90	test
SIN3A@10959	953	1151	1610	1340	856	357	1118	583	test
SIN3A@10960	210	291	7	217	163	103	74	126	test
SIN3A@10961	446	559	16	183	376	154	189	268	test
SIN3A@10962	211	164	1042	603	455	197	100	187	test
SIN3A@10963	541	326	1555	916	980	458	855	482	test
SIN3A@10964	898	618	2112	1265	521	250	105	346	test
SIN3A@10965	490	521	97	283	397	190	212	223	test
SIN3A@10966	84	90	26	0	591	355	695	420	test
SIN3A@10967	5	0	0	0	0	1	1	2	test
SIN3A@10968	442	411	40	324	477	347	1042	311	test
SIN3A@10969	324	499	934	734	586	250	538	218	test
SIN3A@10970	497	676	24	273	826	377	458	608	test
SIN3A@10971	573	536	2215	1337	625	300	457	404	test
SIN3A@10972	423	223	774	520	381	159	534	148	test
SIN3A@10973	407	411	1112	778	384	252	69	324	test
SIN3A@10974	354	414	831	609	388	235	121	171	test
SIN3A@10975	541	264	2	227	315	235	84	282	test
SIN3A@10976	67	58	0	0	253	146	148	134	test
SIN3A@10977	163	110	0	0	535	110	106	104	test
SIN3A@10978	212	121	30	26	37	23	0	44	test
SIN3A@10979	25	27	0	0	33	19	0	0	test
SIN3A@10980	306	346	17	217	224	103	55	144	test
SIN3A@10981	383	395	27	234	113	88	0	0	test
SIN3A@10982	439	480	15	285	312	95	2	90	test
SIN3A@10983	154	75	38	19	0	0	0	0	test
SIN3A@10984	28	53	0	0	379	212	96	282	test
SIN3A@10985	189	79	72	28	114	98	31	82	test
SIN3A@10986	358	375	826	650	236	104	734	244	test
SIN3A@10987	34	27	1	0	81	54	0	0	test
SIN3A@10988	476	332	103	240	506	255	192	278	test
SIN3A@10989	172	17	3	1	1	0	0	1	test
SIN3A@10990	0	1	0	0	52	23	394	50	test
SIN3A@10991	491	611	15	342	935	504	1020	742	test
SIN3A@10992	391	555	23	243	328	111	112	159	test
SIN3A@10993	1456	1361	120	680	980	563	320	698	test
SIN3A@10994	187	126	1082	613	197	180	23	92	test
SIN3A@10995	77	35	0	0	0	0	0	2	test
SIN3A@10996	20	35	2	0	146	5	0	103	test
SIN3A@10997	67	57	0	0	381	237	121	304	test
SIN3A@10998	682	448	190	261	1049	519	398	656	test
SIN3A@10999	334	95	120	45	16	37	6	0	test
SIN3A@11000	176	33	0	0	338	7	86	83	test
SIN3A@11001	102	70	0	14	0	39	0	0	test
SIN3A@11002	139	61	84	36	110	46	327	41	test
SIN3A@11003	793	680	998	740	605	269	319	426	test
SIN3A@11004	245	406	23	579	142	96	96	100	test
SIN3A@11005	171	161	997	36274	363	163	363	112	test
SIN3A@11006	94	66	0	0	54	40	41	38	test
SIN3A@11007	641	882	86	742	722	577	199	455	test
SIN3A@11008	99	19	25	0	85	69	4	0	test
SIN3A@11009	139	99	0	0	236	53	1	2	test
SIN3A@11010	232	341	27	232	330	110	28	326	test
SIN3A@11011	340	252	1186	684	64	67	296	103	test
SIN3A@11012	133	44	32	15	244	99	277	40	test
SIN3A@11013	286	303	9	149	0	15	0	0	test
SIN3A@11014	328	221	90	42	452	205	461	163	test
SIN3A@11015	85	0	0	0	19	16	3	0	test
SIN3A@11016	92	64	1	0	249	97	203	220	test
SIN3A@11017	169	71	24	18	23	18	1	3	test
SIN3A@11018	127	38	44	63	240	151	304	263	test
SIN3A@11019	34	17	0	1	68	107	0	2	test
SIN3A@11020	217	115	100	34	271	119	445	245	test
SIN3A@11021	101	100	1	0	71	7	0	2	test
SIN3A@11022	361	136	83	39	0	0	0	0	test
SIN3A@11023	91	149	51	19	26	24	0	0	test
SIN3A@11024	74	3	64	0	102	70	74	741	test
SIN3A@11025	0	0	0	0	0	0	0	0	test
SIN3A@11026	325	431	591	550	354	135	73	144	test
SIN3A@11027	80	18	2	1	79	46	0	50	test
SIN3A@11028	38	0	0	0	0	0	0	0	test
SIN3A@11029	1360	1044	2510	2130	697	351	433	535	test
SIN3A@11030	56	50	64	0	954	304	619	636	test
SIN3A@11031	37	44	0	0	1	1	1	98	test
SIN3A@11032	181	193	18	17	138	21	298	36	test
SIN3A@11033	104	158	5	88	409	197	165	262	test
SIN3A@11034	1419	1420	1883	1780	667	381	703	422	test
SIN3A@11035	409	184	54	12	637	230	3971	281	test
SIN3A@11036	701	519	956	625	125	50	0	199	test
SIN3A@11037	37	37	0	29	176	74	69	77	test
SIN3A@11038	565	632	501	629	960	391	268	560	test
SIN3A@11039	416	366	1376	706	1041	366	528	695	test
SIN3A@11040	147	112	404	244	553	255	681	331	test
SIN3A@11041	580	505	15	201	325	220	692	202	test
SIN3A@11042	0	32	0	0	8	12	0	92	test
SIN3A@11043	229	19	0	91	0	26	3	4	test
SIN3A@11044	138	86	7	0	126	53	512	89	test
SIN3A@11045	642	924	1001	1165	730	330	323	560	test
SIN3A@11046	767	1081	50	691	223	144	62	98	test
SIN3A@11047	776	532	109	560	210	107	59	263	test
SIN3A@11048	620	729	1381	1008	403	198	308	256	test
SIN3A@11049	223	158	0	0	166	84	102	322	test
SIN3A@11050	0	28	0	0	334	137	125	188	test
SIN3A@11051	36	20	0	0	367	178	142	247	test
SIN3A@11052	887	942	111	568	188	142	127	1294	test
SIN3A@11053	671	574	193	346	102	134	75	3	test
SIN3A@11054	876	529	1374	877	823	352	295	339	test
SIN3A@11055	90	107	777	535	304	130	48	143	test
SIN3A@11056	85	149	0	0	293	104	607	122	test
SIN3A@11057	560	344	129	117	995	395	302	689	test
SIN3A@11058	145	51	61	1	145	88	287	47	test
SIN3A@11059	1489	1860	639	1512	1216	614	401	845	test
SIN3A@11060	201	190	4	176	474	261	774	456	test
SIN3A@11061	202	282	11	154	244	35	0	2	test
SIN3A@11062	18	0	0	0	38	27	65	55	test
SIN3A@11063	91	75	0	0	51	44	20	38	test
SIN3A@11064	849	820	121	575	69	52	0	0	test
SIN3A@11065	231	87	64	33	98	90	311	63	test
SIN3A@11066	37	38	0	0	534	250	142	258	test
SIN3A@11067	423	367	11	241	587	277	197	428	test
SIN3A@11068	419	521	114	227	498	205	107	384	test
SIN3A@11069	264	377	2981	1969	597	247	835	538	test
SIN3A@11070	1	0	0	0	0	0	0	0	test
SIN3A@11071	882	765	1483	1149	748	391	157	400	test
SIN3A@11072	62	75	755	445	169	77	75	72	test
SIN3A@11073	604	847	919	573	1326	601	626	1115	test
SIN3A@11074	380	100	88	556	236	110	246	150	test
SIN3A@11075	916	963	137	489	1426	713	913	1027	test
SIN3A@11076	313	486	1028	778	180	84	81	841	test
SIN3A@11077	350	376	17	285	33	25	5	7	test
SIN3A@11078	111	119	966	559	337	133	364	249	test
SIN3A@11079	160	140	12	0	29	45	1	1	test
SIN3A@11080	262	134	209	83	827	467	684	624	test
SIN3A@11081	522	517	91	258	676	370	504	247	test
SIN3A@11082	303	309	11	203	0	14	1	0	test
SIN3A@11083	138	285	1715	1036	15	49	4	0	test
SIN3A@11084	99	93	3	19	659	289	228	633	test
SIN3A@11085	316	80	104	222	198	88	493	216	test
SIN3A@11086	971	639	2093	1788	1317	616	743	864	test
SIN3A@11087	231	163	993	494	799	405	328	521	test
SIN3A@11088	288	259	10	72	881	503	389	754	test
SIN3A@11089	110	133	1047	606	305	113	1818	86	test
SIN3A@11090	1492	1276	1092	945	2478	1200	1796	2540	test
SIN3A@11091	174	159	23	0	472	186	84	185	test
SIN3A@11092	369	512	940	705	87	25	1	0	test
SIN3A@11093	121	60	0	0	8	11	1	2	test
SIN3A@11094	498	553	950	700	812	323	189	289	test
SIN3A@11095	566	686	1495	1127	1540	686	6693	1046	test
SIN3A@11096	1286	1552	1553	1474	1367	660	698	741	test
SIN3A@11097	651	449	75	164	1203	786	733	860	test
SIN3A@11098	398	208	85	35	247	113	107	170	test
SIN3A@11099	755	722	855	691	312	161	57	100	test
SIN3A@11100	94	101	1	2	203	53	1	3	test
SIN3A@11101	80	96	0	1	186	140	82	207	test
SIN3A@11102	449	259	1359	682	309	249	787	245	test
SIN3A@11103	476	241	992	649	941	277	176	394	test
SIN3A@11104	142	52	924	502	35	5	0	0	test
SIN3A@11105	364	585	19	269	357	178	359	163	test
SIN3A@11106	0	1	9	1	0	0	0	0	test
SIN3A@11107	474	541	51	287	38	16	0	0	test
SIN3A@11108	612	294	166	54	612	303	166	396	test
SIN3A@11109	675	165	1123	765	401	137	171	192	test
SIN3A@11110	544	369	2354	1624	1417	681	696	777	test
SIN3A@11111	184	133	12	0	53	25	7	5	test
SIN3A@11112	720	881	1117	1050	420	180	244	673	test
SIN3A@11113	27	68	0	0	83	3	83	0	test
SIN3A@11114	151	91	3	40	469	176	648	167	test
SIN3A@11115	203	50	109	0	802	316	584	745	test
SIN3A@11116	317	397	13	277	83	64	347	56	test
SIN3A@11117	149	145	834	518	151	127	0	0	test
SIN3A@11118	37	97	0	0	209	134	355	137	test
SIN3A@11119	494	208	117	52	870	470	645	659	test
SIN3A@11120	546	456	1008	881	275	118	486	49	test
SIN3A@11121	301	351	12	252	86	48	34	59	test
SIN3A@11122	0	0	0	0	0	0	0	0	test
SIN3A@11123	46	2	0	2	41	31	0	0	test
SIN3A@11124	98	33	0	0	802	318	949	523	test
SIN3A@11125	338	174	15	0	300	165	95	253	test
SIN3A@11126	714	843	35	1568	143	186	60	77	test
SIN3A@11127	268	248	7	133	20	69	245	39	test
SIN3A@11128	306	107	54	12	658	298	545	440	test
SIN3A@11129	628	501	50	272	1334	529	501	857	test
SIN3A@11130	0	10	0	0	47	36	291	53	test
SIN3A@11131	1210	1042	1196	1181	664	331	169	403	test
SIN3A@11132	246	83	79	29	241	53	0	2	test
SIN3A@11133	63	94	2	1	67	31	0	5	test
SIN3A@11134	392	351	458	371	437	230	220	331	test
SIN3A@11135	64	84	0	0	73	11	2	128	test
SIN3A@11136	176	98	0	77	69	38	321	32	test
SIN3A@11137	462	188	115	94	663	292	548	518	test
SIN3A@11138	209	144	0	7	399	165	306	335	test
SIN3A@11139	264	141	36	24	358	186	264	247	test
SIN3A@11140	0	14	29	1	728	350	619	556	test
SIN3A@11141	55	25	0	0	435	261	165	363	test
SIN3A@11142	42	64	0	0	101	63	41	60	test
SIN3A@11143	96	95	808	517	49	13	0	0	test
SIN3A@11144	149	60	0	0	122	116	0	1	test
SIN3A@11145	888	632	1759	1213	512	214	468	201	test
SIN3A@11146	463	418	935	757	94	100	42	77	test
SIN3A@11147	89	75	0	583	31	13	0	4	test
SIN3A@11148	219	153	648	378	438	156	1879	523	test
SIN3A@11149	35	43	54	1	135	115	46	650	test
SIN3A@11150	200	81	63	59	36	22	1	72	test
SIN3A@11151	78	35	0	0	149	46	74	68	test
SIN3A@11152	388	167	67	38	389	259	486	219	test
SIN3A@11153	810	828	1162	1068	180	87	0	0	test
SIN3A@11154	1050	597	80	257	773	233	298	335	test
SIN3A@11155	234	392	10	177	167	77	240	106	test
SIN3A@11156	150	247	1504	927	192	87	77	88	test
SIN3A@11157	1085	1012	1277	1132	957	442	710	598	test
SIN3A@11158	452	306	993	569	437	260	149	271	test
SIN3A@11159	101	110	865	496	368	165	620	309	test
SIN3A@11160	147	50	0	1	566	270	334	520	test
SIN3A@11161	273	370	8	273	14	37	7	4	test
SIN3A@11162	93	36	0	40	167	76	231	89	test
SIN3A@11163	368	153	67	30	125	46	1	1	test
SIN3A@11164	339	270	1870	969	164	145	59	120	test
SIN3A@11165	628	503	1326	846	169	74	111	13	test
SIN3A@11166	773	658	19	358	697	232	701	1694	test
SIN3A@11167	36	111	5	28	144	69	25	20	test
SIN3A@11168	187	264	9	208	312	134	64	160	test
SIN3A@11169	363	69	1	2	533	310	224	385	test
SIN3A@11170	188	282	15	136	263	198	282	192	test
SIN3A@11171	465	147	99	87	182	109	116	144	test
SIN3A@11172	119	87	1	33	1005	390	339	596	test
SIN3A@11173	1370	788	1226	907	1524	742	1147	996	test
SIN3A@11174	945	636	78	736	271	194	97	212	test
SIN3A@11175	0	0	0	0	202	97	75	301	test
SIN3A@11176	106	99	0	36	152	32	0	141	test
SIN3A@11177	7	7	3	6	1	3	1	1	test
SIN3A@11178	0	0	0	3	0	0	0	0	test
SIN3A@11179	942	257	69	38	1810	780	1378	1446	test
SIN3A@11180	1371	1576	1810	1567	1826	742	702	1052	test
SIN3A@11181	649	728	786	959	859	321	1166	196	test
SIN3A@11182	35	22	0	0	400	262	131	421	test
SIN3A@11183	732	519	900	751	565	312	606	300	test
SIN3A@11184	282	333	12	200	183	87	68	126	test
SIN3A@11185	42	91	0	0	45	31	113	9	test
SIN3A@11186	139	150	955	603	34	9	1	2	test
SIN3A@11187	573	481	146	245	269	188	235	403	test
SIN3A@11188	595	165	65	35	625	297	1143	342	test
SIN3A@11189	185	131	912	446	178	69	107	88	test
SIN3A@11190	1176	1074	1255	1026	988	369	1229	340	test
SIN3A@11191	941	999	99	621	979	457	312	609	test
SIN3A@11192	106	83	3	0	120	91	1	2	test
SIN3A@11193	122	209	7	112	389	175	1241	220	test
SIN3A@11194	572	226	592	510	1474	458	568	693	test
SIN3A@11195	181	171	230	49	1544	395	459	656	test
SIN3A@11196	33	0	61	0	124	11	2	102	test
SIN3A@11197	730	612	95	368	1181	640	456	804	test
SIN3A@11198	48	27	4	9	25	8	5	11	test
SIN3A@11199	2623	2099	2423	2299	4401	1877	2458	2333	test
SIN3A@11200	443	249	926	465	419	237	79	413	test
SIN3A@11201	1384	945	1332	1358	2256	957	2851	943	test
SIN3A@11202	1370	1322	2984	1993	1019	640	556	729	test
SIN3A@11203	151	61	14	0	488	150	162	178	test
SIN3A@11204	253	285	705	459	507	205	343	185	test
SIN3A@11205	649	666	87	253	498	189	2355	313	test
SIN3A@11206	43	13	0	0	254	124	1055	138	test
SIN3A@11207	456	181	0	0	570	169	482	1929	test
SIN3A@11208	914	352	44	265	1246	614	1423	793	test
SIN3A@11209	1267	252	266	121	1446	623	899	1537	test
SIN3A@11210	400	247	81	43	570	307	2143	373	test
SIN3A@11211	971	912	184	387	1113	623	677	1064	test
SIN3A@11212	403	291	1178	782	227	157	687	185	test
SIN3A@11213	434	399	1073	725	50	46	3	3	test
SIN3A@11214	326	152	0	0	377	170	123	217	test
SIN3A@11215	1503	1124	2139	1772	1588	618	960	778	test
SIN3A@11216	201	251	3	99	813	356	218	468	test
SIN3A@11217	2449	1986	252	938	1843	1035	1167	1546	test
SIN3A@11218	657	459	2020	1133	198	122	396	125	test
SIN3A@11219	493	388	2657	1549	422	369	111	256	test
SIN3A@11220	668	402	2661	3971	676	378	916	457	test
SIN3A@11221	357	231	57	27	566	208	442	387	test
SIN3A@11222	966	723	1040	854	922	356	1262	269	test
SIN3A@11223	605	566	58	379	1163	633	1851	774	test
SIN3A@11224	325	161	84	36	367	89	63	107	test
SIN3A@11225	285	219	23	0	620	298	130	289	test
SIN3A@11226	400	217	1187	687	327	195	123	311	test
SIN3A@11227	461	303	83	164	342	121	85	117	test
SIN3A@11228	4976	1315	2506	2475	1355	520	1459	985	test
SIN3A@11229	992	956	65	654	1144	518	399	639	test
SIN3A@11230	28	0	0	0	82	22	47	56	test
SIN3A@11231	1597	1313	2452	1851	2735	1422	1459	1842	test
SIN3A@11232	56	37	0	40	35	40	0	0	test
SIN3A@11233	312	139	1	86	147	67	465	162	test
SIN3A@11234	257	451	19	272	2420	268	141	260	test
SIN3A@11235	183	88	0	1	779	366	473	643	test
SIN3A@11236	407	251	913	571	1404	504	1414	904	test
SIN3A@11237	386	255	892	571	811	451	515	783	test
SIN3A@11238	0	17	5	152	379	202	1253	481	test
SIN3A@11239	431	261	75	212	240	80	359	122	test
SIN3A@11240	746	676	569	613	506	209	194	389	test
SIN3A@11241	634	614	1017	994	920	496	335	815	test
SIN3A@11242	1162	1065	250	599	205	169	60	952	test
